Student,Year,Result,PersonSatisf_Mean,PersonSatisf_Variance,RecSatisf_Mean,RecSatisf_Variance,PPI_Init_Mean,PPI_Init_Variance,PPI_Infor_Mean,PPI_Infor_Variance,PPI_Close_Mean,PPI_Close_Variance,PE_Hand_Mean,PE_Hand_Variance,PE_Mod_Mean,PE_Mod_Variance,PE_Check_Mean,PE_Check_Variance,Hx_Mean,Hx_Variance
631679,2010,1,0.2375,0.062335526,0.15,0.030555556,0.406046512,0.08793948,0.504285714,0.106204555,0.394166667,0.13417048,0.75,0.214285714,0.875,0.125,0.442622951,0.250819672,0.63559322,0.23359409
177610,2010,1,0.6125,0.101809211,0.55,0.094444444,0.612093023,0.089360274,0.552142857,0.151530124,0.6725,0.100310593,0.625,0.267857143,0.625,0.267857143,0.426229508,0.24863388,0.847457627,0.130378096
838086,2010,1,0.725,0.058552632,0.65,0.072222222,0.771046512,0.08756948,0.733571429,0.098942133,0.649833333,0.152710141,0.75,0.214285714,0.875,0.125,0.655737705,0.229508197,0.722689076,0.202107962
224134,2010,1,0.6,0.042105263,0.575,0.014583333,0.674302326,0.089542449,0.566428571,0.111359524,0.6055,0.111757373,0.875,0.125,0.625,0.267857143,0.639344262,0.23442623,0.655462185,0.227745335
916252,2010,1,0.95,0.010526316,0.975,0.00625,0.911395349,0.029680383,0.819428571,0.060388075,0.895,0.04310339,0.5,0.285714286,0.75,0.214285714,0.573770492,0.24863388,0.890756303,0.098134169
958825,2010,1,0.625,0.023026316,0.6,0.030555556,0.678488372,0.098452982,0.557,0.093314058,0.638833333,0.103474887,0.625,0.267857143,0.875,0.125,0.426229508,0.24863388,0.672268908,0.222190571
664542,2010,1,0.6625,0.061019737,0.625,0.086805556,0.628023256,0.098496047,0.638428571,0.102804741,0.561166667,0.126766412,1,0,0.875,0.125,0.606557377,0.242622951,0.848739496,0.129468737
605107,2010,1,,,,,,,,,,,,,,,,,,
491006,2010,1,0.55,0.082894737,0.45,0.094444444,0.64372093,0.107185992,0.61,0.119582609,0.678333333,0.109471751,0.5,0.285714286,0.625,0.267857143,0.524590164,0.253551913,0.705882353,0.209371884
449357,2010,1,0.8125,0.045230263,0.8,0.052777778,0.806511628,0.079851218,0.761857143,0.110360269,0.6555,0.150950593,0.625,0.267857143,0.75,0.214285714,0.62295082,0.238797814,0.697478992,0.212790201
386298,2010,1,0.75,0.065789474,0.75,0.069444444,0.791046512,0.081397715,0.714571429,0.110784596,0.783666667,0.089962599,0.75,0.214285714,1,0,0.573770492,0.24863388,0.773109244,0.176897878
102667,2010,1,0.8375,0.034703947,0.8,0.038888889,0.826162791,0.064670985,0.719571429,0.092560683,0.7835,0.101301102,0.25,0.214285714,0.75,0.214285714,0.524590164,0.253551913,0.781512605,0.172197693
944736,2010,1,,,,,,,,,,,,,,,,,,
840824,2010,1,,,,,,,,,,,,,,,,,,
560787,2010,1,0.525,0.058552632,0.525,0.061805556,0.631976744,0.076646635,0.533428571,0.092272133,0.6455,0.064072627,0.875,0.125,0.875,0.125,0.590163934,0.245901639,0.672268908,0.222190571
577347,2010,1,0.75,0.026315789,0.7,0.025,0.794069767,0.084810301,0.709571429,0.103323002,0.7725,0.085036017,0.25,0.214285714,0.75,0.214285714,0.344262295,0.229508197,0.798319328,0.162370033
506571,2010,1,0.7625,0.029440789,0.725,0.034027778,0.71,0.073061176,0.604857143,0.120703602,0.678,0.102097627,0.75,0.214285714,0.75,0.214285714,0.442622951,0.250819672,0.806722689,0.157242558
292023,2010,1,0.675,0.092763158,0.625,0.100694444,0.683139535,0.065537086,0.648142857,0.119206646,0.661166667,0.111651158,1,0,1,0,0.62295082,0.238797814,0.822033898,0.147544546
763074,2010,1,0.6125,0.036019737,0.525,0.047916667,0.733023256,0.088753105,0.652714286,0.124220062,0.7225,0.087720763,1,0,0.875,0.125,0.37704918,0.238797814,0.638655462,0.23273038
931610,2010,1,0.8875,0.029440789,0.875,0.03125,0.818488372,0.064474159,0.776714286,0.083016584,0.783666667,0.097457514,0.625,0.267857143,0.625,0.267857143,0.655737705,0.229508197,0.74789916,0.190143854
463242,2010,1,,,,,,,,,,,,,,,,,,
306130,2010,1,,,,,,,,,,,,,,,,,,
347793,2010,1,0.55,0.082894737,0.45,0.052777778,0.588837209,0.10449275,0.543,0.126777826,0.616666667,0.105487006,0.25,0.214285714,0.75,0.214285714,0.459016393,0.252459016,0.857142857,0.123486683
776006,2010,1,0.8125,0.032072368,0.8,0.038888889,0.775465116,0.074721546,0.657285714,0.116373685,0.783333333,0.075164972,0.875,0.125,0.875,0.125,0.737704918,0.196721311,0.798319328,0.162370033
229603,2010,1,,,,,,,,,,,,,,,,,,
508003,2010,1,0.55,0.043421053,0.45,0.052777778,0.740697674,0.079872449,0.666857143,0.116430559,0.572666667,0.136443616,0.875,0.125,0.875,0.125,0.426229508,0.24863388,0.823529412,0.146560319
346151,2010,1,0.7875,0.034703947,0.8,0.038888889,0.76372093,0.078527168,0.709571429,0.128957785,0.6005,0.142784492,0.875,0.125,1,0,0.639344262,0.23442623,0.764705882,0.181455633
505029,2010,1,0.725,0.058552632,0.675,0.05625,0.814302326,0.06195186,0.781428571,0.070734161,0.783166667,0.093998277,0.75,0.214285714,0.875,0.125,0.639344262,0.23442623,0.773109244,0.176897878
168136,2010,1,,,,,,,,,,,,,,,,,,
312049,2010,0,0.5625,0.170230263,0.55,0.191666667,0.608372093,0.126606731,0.527857143,0.127866356,0.5545,0.135045508,1,0,1,0,0.655737705,0.229508197,0.697478992,0.212790201
692226,2010,1,0.55,0.05,0.525,0.061805556,0.546046512,0.131141833,0.561142857,0.121656646,0.482666667,0.149002938,1,0,0.875,0.125,0.557377049,0.250819672,0.798319328,0.162370033
195174,2010,1,,,,,,,,,,,,,,,,,,
455782,2010,1,0.4,0.121052632,0.4,0.1,0.553953488,0.109532421,0.466428571,0.133918944,0.621833333,0.122971158,0.5,0.285714286,0.5,0.285714286,0.409836066,0.245901639,0.714285714,0.205811138
661651,2010,1,0.725,0.051973684,0.725,0.047916667,0.724767442,0.095178181,0.629,0.130997536,0.6945,0.122079407,0.5,0.285714286,0.75,0.214285714,0.557377049,0.250819672,0.781512605,0.172197693
722184,2010,1,,,,,,,,,,,,,,,,,,
352948,2010,1,0.7125,0.021546053,0.725,0.020138889,0.756046512,0.077360657,0.690571429,0.101422857,0.572666667,0.11395887,0.5,0.285714286,0.625,0.267857143,0.573770492,0.24863388,0.907563025,0.084603333
659423,2010,1,0.5625,0.045230263,0.45,0.052777778,0.534534884,0.093062722,0.538142857,0.101542878,0.482666667,0.104033446,0.75,0.214285714,1,0,0.508196721,0.254098361,0.694915254,0.213820078
958608,2010,1,0.675,0.053289474,0.65,0.044444444,0.682674419,0.086518646,0.618571429,0.111186335,0.639166667,0.140855226,1,0,0.5,0.285714286,0.508196721,0.254098361,0.781512605,0.172197693
874315,2010,1,0.95,0.010526316,0.925,0.014583333,0.884302326,0.043688331,0.738571429,0.093342857,0.844833333,0.077099972,0.5,0.285714286,0.75,0.214285714,0.672131148,0.224043716,0.756302521,0.185870959
846695,2010,1,0.775,0.045394737,0.75,0.041666667,0.779186047,0.072633447,0.680857143,0.117900704,0.678,0.102097627,1,0,0.75,0.214285714,0.475409836,0.253551913,0.756302521,0.185870959
545858,2010,1,0.9125,0.014967105,0.925,0.014583333,0.950116279,0.014137633,0.785714286,0.093903106,0.922833333,0.023702006,0.375,0.267857143,0.875,0.125,0.655737705,0.229508197,0.899159664,0.091439966
804554,2010,1,0.475,0.058552632,0.375,0.072916667,0.495465116,0.083843899,0.485428571,0.093190393,0.455166667,0.091052514,0.75,0.214285714,0.625,0.267857143,0.360655738,0.23442623,0.638655462,0.23273038
338362,2010,1,0.725,0.032236842,0.675,0.028472222,0.760348837,0.067309289,0.695714286,0.086590062,0.561333333,0.108008362,0.125,0.125,0.75,0.214285714,0.606557377,0.242622951,0.798319328,0.162370033
692554,2010,1,0.6375,0.062335526,0.575,0.111805556,0.663488372,0.064625335,0.633428571,0.100979379,0.455666667,0.109835141,1,0,0.75,0.214285714,0.540983607,0.252459016,0.781512605,0.172197693
506009,2010,1,0.65,0.048684211,0.575,0.05625,0.690930233,0.05998736,0.657,0.116464783,0.683166667,0.103947429,1,0,0.875,0.125,0.540983607,0.252459016,0.722689076,0.202107962
153268,2010,1,0.7875,0.054440789,0.725,0.075694444,0.790697674,0.084204213,0.595285714,0.10662528,0.661166667,0.119146073,0.375,0.267857143,0.625,0.267857143,0.508196721,0.254098361,0.647058824,0.230309073
256443,2010,1,0.4625,0.080756579,0.425,0.05625,0.595813953,0.113594036,0.503857143,0.12863853,0.404333333,0.125011412,0.25,0.214285714,0.625,0.267857143,0.639344262,0.23442623,0.705882353,0.209371884
731613,2010,1,,,,,,,,,,,,,,,,,,
943036,2010,1,0.8625,0.029440789,0.875,0.03125,0.856744186,0.061749275,0.809714286,0.092223106,0.7835,0.101301102,0.625,0.267857143,0.875,0.125,0.62295082,0.238797814,0.756302521,0.185870959
766676,2010,1,0.425,0.046710526,0.35,0.044444444,0.464651163,0.090403995,0.490571429,0.131767785,0.527333333,0.111074124,0.875,0.125,0.75,0.214285714,0.37704918,0.238797814,0.74789916,0.190143854
868632,2010,1,0.7625,0.022861842,0.675,0.028472222,0.768023256,0.063206635,0.657285714,0.116373685,0.5995,0.135492966,0.875,0.125,0.75,0.214285714,0.557377049,0.250819672,0.705882353,0.209371884
469347,2010,1,0.7375,0.022861842,0.7,0.025,0.810697674,0.056427743,0.733857143,0.098806646,0.683833333,0.111193531,0.75,0.214285714,0.875,0.125,0.606557377,0.242622951,0.81512605,0.151972653
837234,2010,1,0.4375,0.097861842,0.475,0.103472222,0.62755814,0.109021026,0.557,0.144583623,0.577333333,0.120741921,0.5,0.285714286,1,0,0.573770492,0.24863388,0.756302521,0.185870959
309872,2010,1,0.8875,0.016282895,0.85,0.016666667,0.78755814,0.062630438,0.719857143,0.092433313,0.7505,0.081747203,0.875,0.125,0.875,0.125,0.721311475,0.204371585,0.848739496,0.129468737
316481,2010,1,0.7875,0.034703947,0.775,0.034027778,0.75255814,0.079155732,0.671714286,0.101944845,0.7055,0.110109915,0.5,0.285714286,0.875,0.125,0.606557377,0.242622951,0.739495798,0.19427432
383936,2010,1,0.3375,0.074177632,0.3,0.080555556,0.48372093,0.091400109,0.460857143,0.111077516,0.416166667,0.093444379,0.75,0.214285714,0.625,0.267857143,0.409836066,0.245901639,0.596638655,0.24270047
678944,2010,1,,,,,,,,,,,,,,,,,,
424084,2010,1,0.5,0.092105263,0.45,0.066666667,0.492093023,0.122819097,0.571714286,0.113823106,0.566333333,0.129843955,0.25,0.214285714,0.875,0.125,0.68852459,0.218032787,0.714285714,0.205811138
621313,2010,1,,,,,,,,,,,,,,,,,,
321213,2010,1,,,,,,,,,,,,,,,,,,
460507,2010,1,0.725,0.051973684,0.7,0.052777778,0.821744186,0.083174569,0.742857143,0.097658385,0.672333333,0.141591073,0.75,0.214285714,0.625,0.267857143,0.475409836,0.253551913,0.764705882,0.181455633
897008,2010,1,,,,,,,,,,,,,,,,,,
969634,2010,1,0.825,0.040131579,0.825,0.042361111,0.829651163,0.0675587,0.723714286,0.106719337,0.800166667,0.076418616,1,0,0.875,0.125,0.524590164,0.253551913,0.81512605,0.151972653
461513,2010,1,0.65,0.088157895,0.65,0.086111111,0.783372093,0.070250848,0.652857143,0.114562733,0.733666667,0.086288023,1,0,0.75,0.214285714,0.540983607,0.252459016,0.661016949,0.225988701
335940,2010,1,,,,,,,,,,,,,,,,,,
423502,2010,1,,,,,,,,,,,,,,,,,,
192973,2010,1,0.7125,0.054440789,0.675,0.05625,0.729186047,0.077541683,0.700428571,0.087899814,0.672666667,0.096504633,1,0,0.75,0.214285714,0.37704918,0.238797814,0.703389831,0.210415761
958021,2010,1,,,,,,,,,,,,,,,,,,
701821,2010,1,,,,,,,,,,,,,,,,,,
651643,2010,0,0.375,0.075657895,0.35,0.072222222,0.491976744,0.125418399,0.518714286,0.115480932,0.477833333,0.130071497,0.375,0.267857143,0.875,0.125,0.442622951,0.250819672,0.655462185,0.227745335
116375,2010,1,0.9,0.015789474,0.9,0.016666667,0.834534884,0.043467428,0.767428571,0.072120828,0.778833333,0.073990141,0.375,0.267857143,0.875,0.125,0.606557377,0.242622951,0.798319328,0.162370033
770628,2010,1,0.3,0.089473684,0.1,0.030555556,0.491627907,0.107204378,0.480571429,0.099431553,0.438666667,0.108008362,0.75,0.214285714,0.75,0.214285714,0.459016393,0.252459016,0.68907563,0.216066087
232104,2010,1,,,,,,,,,,,,,,,,,,
248932,2010,1,,,,,,,,,,,,,,,,,,
132122,2010,1,0.825,0.040131579,0.75,0.027777778,0.852906977,0.056700862,0.705428571,0.114680248,0.728333333,0.126268362,0.875,0.125,0.875,0.125,0.508196721,0.254098361,0.806722689,0.157242558
347166,2010,1,0.8625,0.022861842,0.875,0.017361111,0.864651163,0.055978112,0.790714286,0.087774845,0.755833333,0.12397048,1,0,0.875,0.125,0.68852459,0.218032787,0.81512605,0.151972653
586690,2010,1,0.675,0.053289474,0.575,0.084027778,0.647093023,0.093187921,0.619142857,0.104639834,0.571833333,0.140313531,0.375,0.267857143,0.875,0.125,0.540983607,0.252459016,0.705882353,0.209371884
592342,2010,1,0.7,0.043421053,0.625,0.072916667,0.682209302,0.097095062,0.667428571,0.077784596,0.655666667,0.087191073,0.25,0.214285714,0.625,0.267857143,0.62295082,0.238797814,0.764705882,0.181455633
504477,2010,1,0.6375,0.042598684,0.6,0.044444444,0.814534884,0.061803899,0.686285714,0.115878758,0.678333333,0.094481921,0.375,0.267857143,0.75,0.214285714,0.540983607,0.252459016,0.705882353,0.209371884
872889,2010,1,0.4375,0.078125,0.375,0.072916667,0.534418605,0.137290834,0.571714286,0.133049193,0.533,0.118221356,1,0,0.875,0.125,0.344262295,0.229508197,0.697478992,0.212790201
844816,2010,1,,,,,,,,,,,,,,,,,,
851115,2010,1,,,,,,,,,,,,,,,,,,
995948,2010,1,,,,,,,,,,,,,,,,,,
388766,2010,1,0.7125,0.054440789,0.675,0.05625,0.701395349,0.097452148,0.647571429,0.106560683,0.649833333,0.12273048,0.5,0.285714286,0.75,0.214285714,0.62295082,0.238797814,0.705882353,0.209371884
567832,2010,1,0.9,0.015789474,0.9,0.016666667,0.864302326,0.074443625,0.828714286,0.083121511,0.8785,0.044840085,0.75,0.214285714,0.875,0.125,0.590163934,0.245901639,0.823529412,0.146560319
482850,2010,1,0.725,0.051973684,0.65,0.044444444,0.806395349,0.077322148,0.733285714,0.111894845,0.7615,0.113494322,0.75,0.214285714,0.625,0.267857143,0.344262295,0.229508197,0.714285714,0.205811138
205232,2010,1,0.675,0.026973684,0.625,0.03125,0.75627907,0.072037756,0.652857143,0.08892795,0.639,0.107175254,0.5,0.285714286,0.75,0.214285714,0.459016393,0.252459016,0.781512605,0.172197693
286333,2010,1,0.6625,0.113651316,0.6,0.155555556,0.650813953,0.118078153,0.618571429,0.130412422,0.644333333,0.135618192,1,0,0.875,0.125,0.491803279,0.254098361,0.788135593,0.168405041
296397,2010,1,,,,,,,,,,,,,,,,,,
541040,2010,1,0.65,0.035526316,0.65,0.030555556,0.694534884,0.071587428,0.537571429,0.107995466,0.550333333,0.101762599,1,0,0.875,0.125,0.508196721,0.254098361,0.728813559,0.199333623
396444,2010,1,0.5875,0.074177632,0.525,0.075694444,0.61244186,0.097084555,0.571285714,0.110680932,0.549666667,0.116820226,0.75,0.214285714,0.875,0.125,0.655737705,0.229508197,0.857142857,0.123486683
596081,2010,1,0.65,0.055263158,0.6,0.072222222,0.639534884,0.103183311,0.519142857,0.105851429,0.678333333,0.086987006,0.75,0.214285714,0.625,0.267857143,0.491803279,0.254098361,0.68907563,0.216066087
373563,2010,1,,,,,,,,,,,,,,,,,,
886372,2010,1,,,,,,,,,,,,,,,,,,
